label	sample
已知晓	好嘞
已知晓	对，好的好的支付宝交换一下，谢谢
已知晓	好嘞
已知晓	我听到了我，我以为是那个电脑的咯，好的好的
已知晓	好的，没问题，喜欢蹲，我一天对
已知晓	好好好好
已知晓	谢谢
已知晓	对对
已知晓	好的好的行
已知晓	你好，好的，好的，谢谢
已知晓	我知道的
已知晓	好收到
已知晓	好的，好的。
已知晓	好谢谢
已知晓	你好，好的
已知晓	你好，好好，好的，好的，好的，好的好的
已知晓	我跟他们说
已知晓	好的好的，知道了，谢谢
已知晓	好的，我知道
已知晓	电费，分卷。，知道了，知道了
已知晓	你好，好的，好的
已知晓	谢谢
已知晓	知道的，谢谢
已知晓	你好，好好好的
已知晓	今天，好的，好的
已知晓	对对
已知晓	行好的
已知晓	是电费是吧，好，我知道了，谢谢，好
已知晓	知道嘞
已知晓	谢谢
已知晓	那我，对，好嘞
已知晓	你好，好的
已知晓	dp，你好，是，好的，好的
已知晓	呀，他怎么还没有交，我就发过去了，还没有叫他，好了，知道了，谢谢
已知晓	好的，我待会支付宝付一下
已知晓	知道
已知晓	你好，好的
已知晓	他可能忘了
已知晓	我说，他可能是忘了
已知晓	你好，好再见
已知晓	好啦
已知晓	好谢谢
已知晓	你好，好的，谢谢
已知晓	你说，我知道了
已知晓	我知道的
已知晓	到了知道了
已知晓	没有，你能出来
已知晓	啥呀，好
已知晓	好的，好的好
已知晓	你好，好好好知道了
已知晓	你好，好的
已知晓	我没，您，我明天去交
已知晓	没什么事，好的，好的
已知晓	你好，我，对吧，好好
已知晓	什么事，明天交吧
已知晓	谢谢哈
已知晓	好的好的，那我知道了
已知晓	好，好的好的，我晚上打电话给他，给他说
已知晓	你好，好的
已知晓	好的，我知道了
已知晓	还没还没有门，还没交掉，还没交掉，好好马上就马上就马上就
已知晓	好的，知道了
已知晓	好的好的，谢谢
已知晓	知道知道
已知晓	谢谢
已知晓	好的好的，我跟他们说
已知晓	哪里，好的
已知晓	你好，好的
已知晓	谢谢你
已知晓	知道了，知道了
已知晓	知道了，知道了
已知晓	谢谢
已知晓	知道我打个电话给他
已知晓	一分钟，我知道了，等等一下我明天去交掉
已知晓	好好好的
已知晓	到哪里，对对呀
已知晓	好的，好的好好好
已知晓	那就好
已知晓	好，我知道
已知晓	要要有，需要，对对对对，好的，好的
已知晓	好的，好的好好
已知晓	你的地方，不需要，好的，我知道了
已知晓	对，好谢谢
已知晓	好的，好的好的，知道了
已知晓	谢谢，我知道了，知道了
已知晓	对，好
已知晓	好的好的，好知道了
已知晓	好了
已知晓	你好，好的
已知晓	好谢谢
已知晓	好的，我去我，我跟他们说一声
已知晓	好的好的，知道了
已知晓	好的，好的，我知道我催醒
已知晓	对对
已知晓	明天，对你，还有一个，好好我知道了
已知晓	那我知道了谢谢
已知晓	我知道了，我等一下跟他说
已知晓	好的好
已知晓	好，我知道了
已知晓	对对知道
已知晓	知道知道
已知晓	好好，他说，好好好
已知晓	你好，我知道了，知道
已知晓	必须还了，对对
已知晓	哪里，谢谢
已知晓	对对
已知晓	谢谢
已知晓	谢谢
已知晓	知道了，知道了
已知晓	我知道的
已知晓	我知道的
已知晓	对对对，知道了
已知晓	好的，好的好的
已知晓	对，我知道了，我等下打电话给他们
已知晓	好的好的好
已知晓	好好，好的，好的好
已知晓	对对
已知晓	谢谢
已知晓	机器，说说，那我跟他们说一下吧，因为那个房子租掉了，好的
已知晓	谢谢
已知晓	对对
已知晓	你好，你好，对对
已知晓	知道知道
已知晓	对对
已知晓	你好，我知道了我
已知晓	对，好
已知晓	美女，再见
已知晓	好的，好的好的
已知晓	知道了，知道了
已知晓	你好，谢谢
已知晓	谢谢
已知晓	对对对，好
已知晓	谢谢你
已知晓	你，好的，因为我一都属于一个没有大概这个影响我下周给你，为了方便给我们送，那可以好。好好行
已知晓	你不来好的，我知道了
已知晓	我的，好的
已知晓	好好好好
已知晓	好好知道了，知道了，知道了
已知晓	好嘞好嘞
已知晓	没有没有，知道了
已知晓	收到了
已知晓	解析，好的好的
已知晓	不是是，公公介中介公司的是吧，刚才是老人在接电话，他们不知道好的知道了
已知晓	欠费了，哪个，给过来一起吃，好的好的，知道了
已知晓	好的，好的拜拜
已知晓	你好，好的
已知晓	你好，可以
已知晓	你好，好的，好的
已知晓	知道知道
已知晓	好的明白了
已知晓	谢谢
已知晓	好好好，我知道了
已知晓	你好，谢谢
已知晓	这样子好，你怎么说，好的好的，好的
已知晓	你好，好的
已知晓	谢谢
已知晓	对，好
已知晓	你好，好好的，好的
已知晓	你好，好的
已知晓	那我用我是给你的，我，我这我是定，我昨天给我老婆接过来，这个大学打，好好好好好好那马马上转马就行，好
已知晓	好，知道
已知晓	你好，好的
已知晓	对呀，谢谢，好的好的好的行拜拜
已知晓	订的，对对对
已知晓	好的好的好的
已知晓	你好，你好，好的，好的
已知晓	我，支付宝，好
已知晓	好，我知道了
已知晓	我知道了，知道了，好谢谢
已知晓	谢谢
已知晓	你好，好的，谢谢
已知晓	对对，好好
已知晓	知道
已知晓	好的那那我知道了，那我没得提交好吧
已知晓	收到了，等一下
已知晓	好的好的，谢谢
已知晓	行谢谢
已知晓	你好，好的，谢谢
已知晓	你好，你好，好的，谢谢
已知晓	好的，谢谢
已知晓	好谢谢
已知晓	好，好知道了
已知晓	那我们那里，我左边的，好的好的好好
已知晓	知道
已知晓	就知道
已知晓	你好，好的，好的马上就
已知晓	呀，对对对，忘掉了是吧，好好好，明白明白
已知晓	我知道了我我我去马上就说
已知晓	对对
已知晓	我知道了，好
已知晓	嗨，好的，好的好的
已知晓	好好好知道了
已知晓	你好，好的
已知晓	二十1说，没啥问题我
已知晓	好的，谢谢
已知晓	你好，你好，有的，好的，好的，好的好的
已知晓	你好，好的
已知晓	知道了，知道了
已知晓	好好，好知道了
已知晓	他们又欠费了，我知道了，我会会
已知晓	对，好好的
已知晓	你好，好的，明天去交
已知晓	我知道了好的好谢谢
已知晓	你好，好的好的，谢谢
已知晓	07，谢谢
已知晓	知道了，知道了
已知晓	交了，等下会交的
已知晓	我知道了，我知道了
已知晓	你好，好的
已知晓	好的，我明天交
已知晓	95，你好，好的
已知晓	谢谢
已知晓	好的，谢谢
已知晓	你好，谢谢
已知晓	你不在这个楼，好的
已知晓	对，好的好的
已知晓	今天会给你交上去，谢谢
已知晓	对，好
已知晓	是谁，好
已知晓	那可以
已知晓	你好，对，明天早上
已知晓	好，好的
已知晓	好的，好的好
已知晓	好好，好好
已知晓	你好，好的
已知晓	好的，好的，因为每次都是我老婆交的，所以说我我老婆下班回来，马上跟他说
已知晓	好好的
已知晓	是，好的
已知晓	你好，好的，好的
已知晓	是，好的
已知晓	没有，谢谢
已知晓	谢谢
已知晓	有知道了
已知晓	好的，好的，好的好
已知晓	知道了，知道了，我明天早上去交我现在是来不及了，我在外面回来嘛，你个巴拉，我带了，就注销他的呀，我在这里，特别多
已知晓	对，谢谢谢谢，对
已知晓	是，知道了
已知晓	那几天住的，我看一下，我看，听清楚，听清楚，知道了，知道了
已知晓	我已经通知他们了
已知晓	你好，好的
已知晓	我知道呀
已知晓	你好，好的
已知晓	好的，谢谢
已知晓	好的，好的，我知道
已知晓	你好，好了好了，好好的
已知晓	你好，对对对
已知晓	好好好好
已知晓	好的，好的好，好的，好的
已知晓	好的好的好
已知晓	你好，好的
已知晓	晕，好好好
已知晓	好好好行知道了
已知晓	我，我知道了，我叫他来交掉
已知晓	你好，谢谢
已知晓	谢谢
已知晓	好好的，好的好的
已知晓	你的意思就是说，再不交，现在马上就交好来来得及吗
已知晓	对，对，对，18幢，我知道了
已知晓	好的，我上次忘交了
已知晓	我知道了，知道了，知道了，知道了
已知晓	你好，对对对对，我知道我知道我打电话，跟我跟我老婆说一声，好
已知晓	知道了，知道了
已知晓	好好好好那，那我
已知晓	好的，我知道
已知晓	知道了，知道
已知晓	好知道知道了
已知晓	是，我，我知道了
已知晓	知道
已知晓	好的，谢谢
已知晓	好，谢谢了我的
已知晓	你好，好的，好的
已知晓	我晓得，好吧
已知晓	对我，好好好
已知晓	好好好好好好
已知晓	我说，好
已知晓	好的，好的好的
已知晓	好的，谢谢
已知晓	好的，好的好的，到了电费，好好好好好好好，好的，对对好好
已知晓	好，好的，谢谢
已知晓	你好，好的，谢谢
已知晓	你好，你好，好的，我一会取消，好的，好的好的，好的，好好好
已知晓	你好，好的
已知晓	谢谢好的
已知晓	好谢谢
已知晓	不到，知道了
已知晓	那个，那我跟他说一下，我那个房子租掉的，他可能忘记交了
已知晓	对对
已知晓	好的，我知道了
已知晓	你好，好的
已知晓	好嘞
已知晓	好，我知道了，谢谢
已知晓	哪，好
已知晓	好的，知道了
已知晓	我知道的
已知晓	谢谢你
已知晓	谢谢你
已知晓	好的，我知道
已知晓	好的，我知道了
已知晓	你好，好的
已知晓	83，好的，好的
已知晓	哈，你好的，知道了，就这样
已知晓	我说好的
已知晓	好的好
已知晓	好好好好好知道了
已知晓	对的，那我这个房子是租的，我跟他们说过很多次了，他们可能有人忘记了，我会跟他们再说一下
已知晓	谢谢
已知晓	20，23.160，好的，知道了，我催一下叫他们
已知晓	知道
已知晓	那那那再见
已知晓	你好，好好
已知晓	你好，好的，好谢谢
已知晓	你好，好的
已知晓	现在，知道了
已知晓	我知道知道
已知晓	再见，电器
已知晓	好好，谢谢
已知晓	ok
已知晓	可以可以
已知晓	知道
已知晓	可以
已知晓	好好好的
已知晓	好嘞
已知晓	你好，好的
已知晓	对，对对
已知晓	可以
已知晓	方便
已知晓	你好，马上去马上去，好好好好，再见没
已知晓	好的，好的我知道了
已知晓	好的，好的知道了
已知晓	你好，好好
已知晓	你好，好的
已知晓	可能忘记掉了，知道了
已知晓	你好，好好
已知晓	行行
已知晓	我知道的
已知晓	好的好的，知道了，谢谢
已知晓	谢谢
已知晓	你好，好的，好的好的，好的，谢谢
已知晓	你好，对对对对对，好，可以可以好的好的
已知晓	电费，好知道了
已知晓	好的好的那那我知道好，好
已知晓	哪里，我好的好的，那我跟我跟他说，好的
已知晓	没有好的
已知晓	谢谢
已知晓	好的，知道了
已知晓	等一下，好的好的，爸爸，好的好的
已知晓	你好，好的
已知晓	好的晚上交上
已知晓	我听见了，我听清楚了，我忘记去交了，但卡哪天没有，我带带过去
已知晓	你好，好的
已知晓	对对对对
已知晓	好知道了，知道了，知道了，好谢谢
已知晓	你好，好的
已知晓	对对
已知晓	好了，我知道了
已知晓	对，对对对，麻烦不想不说了
已知晓	好知道了再见
已知晓	好的，我知道了
已知晓	谢谢
已知晓	好好好好
已知晓	好的，知道
已知晓	谢谢
已知晓	谢谢
已知晓	行行行，那我知道了，我知道我没行行行，我明天一早就去办
已知晓	说，行行行好的
已知晓	好的好的，谢谢，我知道我想上个月25号缴的现在是今天是十、十几号，17号
已知晓	你好，好知道了，好，谢谢
已知晓	好的，我等下叫他叫他马上消掉
已知晓	你好，好的，好的，谢谢
已知晓	知道了，知道听到了
已知晓	知道了，地址还没交
已知晓	你真，好好好好好
已知晓	你好，好好的，好的好的好
已知晓	你好，好的，好的
已知晓	对，好的好的，好的
已知晓	需要，加急，谢谢
已知晓	谢谢
已知晓	谢谢你好
已知晓	你好，我忘了
已知晓	好的，好的我，我跟顾客说一下，不好意思
已知晓	怎么说，好，好好好
已知晓	你好，好好好拜拜
已知晓	对，好的好的
已知晓	知道了，我去催他们房租，房子，我是租给他们的
已知晓	方便
已知晓	你好，好的，好的知道了
已知晓	你好，好好
已知晓	可以
已知晓	好的呀好嘞，我知道了
已知晓	你好，好的
已知晓	对对
已知晓	我知道了，我知道了
已知晓	月底片，对对
已知晓	你好，我知道了
已知晓	这样我知道了
已知晓	是，我知道
已知晓	您好，好
已知晓	好好，谢谢
已知晓	好好好好
已知晓	你好，好的
已知晓	你好，好的
已知晓	玩，好的
已知晓	刚才，对，不行，知道了，知道了
已知晓	呀，知道了，好行
已知晓	哪位，好好好好好好好
已知晓	好的，谢谢
已知晓	我每个月月底会交掉的是吧
已知晓	谢谢
已知晓	你好，好的
已知晓	你好，好的，好的
已知晓	你好，好的
已知晓	好，好的，好的，谢谢，哈
已知晓	你好，我知道了，好的
已知晓	给你报，知道了，好的好的
已知晓	你好，好，不是说，好的好的，好的好的好好好好
已知晓	你好，知道吗
已知晓	你好，好的
已知晓	好好好，马上，好好好
已知晓	我知道了，我会交了
已知晓	对了，知道了
已知晓	哼哼，到明天
已知晓	知道，知道了
已知晓	知道知道
已知晓	好的好
已知晓	对对，谢谢，没事没事
已知晓	谢谢
已知晓	好的，好的好的
已知晓	他会交的你那个欠款单上来，他看到了就会交的，他跟我说过了，我跟他说一下
已知晓	知道了，知道了
已知晓	你好，好的，好的
已知晓	你好，好的，好的
已知晓	好嘞
已知晓	好的好的，谢谢，我知道了
已知晓	我，我以为是那个，知道了，知道了
已知晓	你好，好的，好的
已知晓	好的好的电费
已知晓	你好，好的
已知晓	哪位，好的
已知晓	对，对，好的好的，好好好
已知晓	好嘞
已知晓	对对
已知晓	好的，好的我及时交
已知晓	1204，好的，好的，好的，谢谢
已知晓	对，对，好好好
已知晓	谢谢
已知晓	你好，好的，好的行
已知晓	你好，行么，好的好的
已知晓	我知道了，知道了好的，好的好的
已知晓	好好好好
已知晓	知道了，好我就跟他们说一下吧，顾客租的
已知晓	你好，好好好好
已知晓	对，好
已知晓	对，对，方便，对，不会
已知晓	知道知道
已知晓	你好，好谢谢
已知晓	你好，好的
已知晓	知道了，知道了
已知晓	行的
已知晓	共借菊，是的是的，好的，谢谢
已知晓	58，对呀，知道了
已知晓	你好，好的，好的，谢谢
已知晓	我知道我
已知晓	行好的，知道了
已知晓	耶，我知道
已知晓	那个水费去的了，好就这样，我知道了
已知晓	对对
已知晓	好的，对呀，知道了，你老娘我
已知晓	就500多块钱的电费，是不的，对对
已知晓	知道知道
已知晓	滚，现在，知道
已知晓	对，好的好的，谢谢谢谢谢谢好好好
已知晓	你好，好谢谢
已知晓	知道
已知晓	好好好好的马上马上马上马上马上叫，马上一下
已知晓	怎么说，知道了
已知晓	谢谢
已知晓	你好，谢谢
已知晓	知道了，我叫他们教一下
已知晓	我明天就走
已知晓	我，没有谢谢
已知晓	知道了，知道了
已知晓	你好，好的，好的
已知晓	3点，好好的，好的
已知晓	我知道了，我明天去交吧
已知晓	两到3对是那样，我知道了我，我打个电话给他们吧
已知晓	谢谢
已知晓	看看，好的好的
已知晓	我听见了，我听见我听见了，我听见好的
已知晓	你好，好的
已知晓	收到了
已知晓	对，为什么，题，好
已知晓	没什么问题
已知晓	你好，对，谢谢，方式，好的，谢谢
已知晓	好的好的，那我跟他们说一下好吧，好谢谢
已知晓	好，好的
已知晓	好的我
已知晓	好好行
已知晓	知道
已知晓	你好，好谢谢
已知晓	好的，知道了
已知晓	好的，知道了，好
已知晓	对，好好的
已知晓	你好，好的
已知晓	我知道了，我知道了
已知晓	股票，好，你，好的
已知晓	好好好好
已知晓	好的，好的知道了
已知晓	那，好
已知晓	对，对，好的好的，好的，我催一下，叫他们那交掉
已知晓	谢谢
已知晓	给他，我知道了
已知晓	没什么问题，没什么问题
已知晓	好的，我知道了
已知晓	好的好的好好好好
已知晓	方便了，好的好的，好的
已知晓	谢谢
已知晓	再见谢谢
已知晓	知道
已知晓	那么，他们会交的呢
已知晓	没问题，好
已知晓	对，干，谢谢
已知晓	你在说什么，好的，我知道了
已知晓	你好，不要，好，好的，知道
已知晓	谢谢你
已知晓	对，好
已知晓	没没没没好好再见
已知晓	ok好好好
已知晓	对，好好
已知晓	那我知道
已知晓	那我知道了
已知晓	好的，我知道了
已知晓	谢谢
已知晓	好的，谢谢
已知晓	好的好的行行行，我，我马上看不开门，好的
已知晓	谢谢
已知晓	这个电费我知道了，就是我没在家
已知晓	柜子做什么事，好的好的，好的好
已知晓	对，好好的
已知晓	你，好的
已知晓	对对对，没交什么的，好好好，我打电话给他，好的，好的知道了，知道了
已知晓	你好，那行，明天交费，奇
已知晓	行行行好，谢谢
已知晓	再说吧
已知晓	谢谢
已知晓	你好，好的
已知晓	对，好
已知晓	他这个也不不要点进，这不是，那这个对对
已知晓	是不是，是的，知道了
已知晓	谢谢
已知晓	我知道，我们都是25号的打进去的，我们都是支付宝交的
已知晓	没问题
已知晓	明天再说，知道
已知晓	ok，谢谢
已知晓	我，我们，知道了，知道了
已知晓	哪，好的
已知晓	供电公司，谢谢
已知晓	我知道知道知道知道
已知晓	好好好好的好的好的好的好，好知道了
已知晓	对呀，知道过去这几天，反正
已知晓	那没事，没事，我，我可以
已知晓	对需要，知道了，知道了，知道了
已知晓	好谢谢
已知晓	我知道了，好
已知晓	对对
已知晓	你好，欠费，再见
已知晓	好的，谢谢
已知晓	知道知道知道
已知晓	谢谢
已知晓	你好，好的，好的好的
已知晓	到哪里提交，好的，知道了，谢谢
已知晓	卸了的躯壳，是我，好的
已知晓	好的，好的，谢谢
已知晓	再见，我知道知道知道这
已知晓	你哪位，我告诉你，这个最终完是我们注册，现在我发信息给他，叫他马上交掉
已知晓	等一下，知道了
已知晓	谢谢
已知晓	好好我知道了
已知晓	对对
已知晓	好好好好的好
已知晓	明天吧你
已知晓	ok
已知晓	谢谢
已知晓	啥，好的
已知晓	对，好的，怎么用门口来了，你好，好的
已知晓	对对对，知道的
已知晓	对，对，那，好的
已知晓	好的好的，我马上交
已知晓	谢谢
已知晓	我明天查一下，这房子
已知晓	谢谢
已知晓	对呀，对，好的好的，好的，我用我交掉的，那这个问题，我就交了呢
已知晓	好的好的，我知道
已知晓	可以
已知晓	19，知道了，好谢谢
已知晓	那我知道了
已知晓	你好，好的
已知晓	我明天跟他说吧
已知晓	好的好的，那我明天给他们打个电话，叫他教一下
已知晓	知道了，知道了
已知晓	好的，谢谢
已知晓	谢谢
已知晓	好的，好的我马上交掉好
已知晓	谢谢你
已知晓	好的明您明明天我，我叫，好好好
已知晓	稍等，你好，的，好的再见
已知晓	你好，好的，好的
已知晓	放心吧，好的好的，知道了
已知晓	好好好好
已知晓	对呀，好嘞好嘞
已知晓	没有问题，谢谢
已知晓	好的我
已知晓	到了，我知道了
已知晓	行行，谢谢
已知晓	对对
已知晓	我，好的好的
已知晓	你好，好好的，好的
已知晓	好的，知道了
已知晓	好的好的，谢谢
已知晓	好的，好的好
已知晓	你好，好的，好的，谢谢
已知晓	好的，好的好的
已知晓	可以
已知晓	知道，市场我知道了
已知晓	知道了，知道了
已知晓	行好嘞
已知晓	叫电费是吧，好的好的
已知晓	我马上就交
已知晓	哪位，好
已知晓	好的，知道了
已知晓	我知道了他这两天不是在余杭那个那个三墩的他，大概明后天就可以了，然后叫他过来交
已知晓	谢谢
已知晓	谢谢
已知晓	什么事，对呀，对呀，好的，好的好的
已知晓	这个那明天我会打电话到电力公司，上次都说一个月账单过来，我们才交的
已知晓	我忘了
已知晓	什么事，对，好知道了，知道了
已知晓	那，知道了，知道了
已知晓	好，我知道了
已知晓	对，可以呀，对对对，今天我1000元钱打进去了嘛
已知晓	知道了，知道了
已知晓	谢谢
已知晓	那对，好的那那我我我，明天打打电话，对
已知晓	你好，好的
已知晓	好的好的，谢谢
已知晓	对对
已知晓	好的好的，好的，好的，好的，我知道了
已知晓	好好好好好的好的
已知晓	好的，好的好
已知晓	对对
已知晓	你好，好的
已知晓	你好，好的，好的好
已知晓	你，知道
已知晓	谢谢
已知晓	是不欠费，我知道了，知道了
已知晓	知道了，知道了
已知晓	好了
已知晓	你，好的，好的
已知晓	你好，好好好好好好
已知晓	好了
已知晓	你好，好的好的，好的，好的
已知晓	明天我去交
已知晓	对，好的，我回复的明天没时间，后天付
已知晓	水电费房子电费，我明天去交
已知晓	不要了，好的好的，我明天去交
已知晓	你说好了，我知道了
已知晓	你好，哪里，对对
已知晓	好的，我明天交吧，明天
已知晓	天呐，没问题
已知晓	谢谢谢谢，因为我这段时间就说我回来了，然后呢，我就把那个，忘记了，然后那明天交嘛
已知晓	知道
已知晓	我我我没给你吧，我没时间，在的，哼哼，好的，好的好
已知晓	你好，好的
已知晓	你好，你好，好谢谢
已知晓	对对，好的，好的
已知晓	好的，知道的，谢谢
已知晓	200多电费，好的
已知晓	好的行，谢谢
已知晓	谢谢了
已知晓	对，好
已知晓	我，我知道了
已知晓	好的，好的好的，知道了
已知晓	好的，知道了
已知晓	知道，我知道的知道的
已知晓	欠43.860，好知道了，明天见
已知晓	谢谢
已知晓	对，好的好的
已知晓	谢谢
已知晓	好好好好
已知晓	是这个月要上个月的算，可以的
已知晓	睡觉，对，好
已知晓	你好，我知道了，知道了
已知晓	好的，谢谢
已知晓	ok
已知晓	晓得了晓得
已知晓	什么事，我想好的好的好的、好的
已知晓	知道了，知道了
已知晓	对对
已知晓	什么事，好了
已知晓	你好，高，好的
已知晓	知道了，知道了
已知晓	好嘞
已知晓	好嘞
已知晓	好，好的，好，我知道了
已知晓	听见了，好的，知道了
已知晓	好嘞
已知晓	支付宝，好
已知晓	你好，好的
已知晓	你好，好的
已知晓	对对
已知晓	那个电梯是吧，好的
已知晓	好好，对
已知晓	你好，我跟他，我会跟他们说的
已知晓	我知道了，前天前天工地时就打电话给我了
已知晓	可以可以，谢谢
已知晓	好好好好
已知晓	好的，知道了
已知晓	好的，我知道了
已知晓	对，我知道了
已知晓	谢谢
已知晓	知道的呀，你不用签的，我知道了
已知晓	好的，我知道了
已知晓	知道了，我还我女儿说过了，好好好
已知晓	谢谢，谢谢
已知晓	你好，好的，好的，谢谢
已知晓	好的，我去咨询一下ok
已知晓	谢谢
已知晓	你好，知道了，好，好知道了
已知晓	你好，对，好的好的
已知晓	对好
已知晓	谢谢
已知晓	你要，对，好的，谢谢
已知晓	谢谢
已知晓	没问题，我知道了
已知晓	对对
已知晓	我知道的
已知晓	好好好知道了
已知晓	对，好好好
已知晓	好的，我听清楚了，听清楚了，清退了，对吧
已知晓	你好，好的，谢谢
已知晓	谢谢
已知晓	好的好的，有可能忘记掉了
已知晓	那个桥，知道了，知道了
已知晓	要不你？你，知道了，知道了
已知晓	好好的
已知晓	对，你好，知道了
已知晓	好的，好的好的，知道了
已知晓	哪位，好的
已知晓	好好好好
已知晓	我知道知道了，可能我们都忘记的了，好谢谢
已知晓	谢谢
已知晓	知道了，知道了
已知晓	对，好
已知晓	你好，好的，谢谢。谢谢
已知晓	好的好的，好的，好的，我充一下
已知晓	好的，好的好的
已知晓	对执行交订，知道了
已知晓	谢谢
已知晓	好，好
已知晓	你好，好的，谢谢
已知晓	我到了，我到了，我知道了
已知晓	好的，他
已知晓	好的，可以，我会通知租客的
已知晓	你好，可以
已知晓	你好，好的，好的
已知晓	好的，知道了
已知晓	好的好的，好的，这个房子租掉了，我叫他们马上交一下
已知晓	好了，我知道了
已知晓	你好，好的，谢谢，我忘记了好谢谢
已知晓	好好好好
已知晓	你说，对对
已知晓	知道了，知道了
已知晓	收不到，我哪里，在哪，什么东西，好好
已知晓	知道了，知道了
已知晓	支付，我知道了，好好好好好
已知晓	你好，好的
已知晓	对对
已知晓	对呀，好
已知晓	拜拜，好好
已知晓	好的，知道了
已知晓	好的，好的好再见
已知晓	知道了，知道了
已知晓	我知道了，我，我知道我知道好，好，好好，好的，好，再见
已知晓	我知道知道明天我去接掉
已知晓	地铁，谢谢，知道了，好谢谢
已知晓	拜拜，谢谢
已知晓	好的，好的我知道了
已知晓	行行
已知晓	谢谢
已知晓	您好，好的，等一下
已知晓	我，好的，好的好的，好
已知晓	知道知道，谢谢
已知晓	问一下，再见，好的，好的好的
已知晓	对，好好
已知晓	可以可以可以可以
已知晓	好嘞
已知晓	你好，再见，是的，什么我听不懂
已知晓	那，那我知道了，我知道了，好好好好好好我租出去的了
已知晓	好的，那我试试，好
已知晓	好知道
已知晓	你好，蓝色的，不知道，我明天交可以吗
已知晓	在在在好了好了，我知道了，没注意看
已知晓	ok还有问题吧，没有问题，我挂了
已知晓	怎么，知道知道
已知晓	谁，哪，再见
已知晓	你这边叫什么，有事，好的，知道了，收到了
已知晓	好的，我明天再讲，我忘记掉了
已知晓	你好，好好好好好的
已知晓	好了好了，谢谢
已知晓	你好，对对对，我给你交了，我就掉了，我进去
已知晓	对，晚点，再见
已知晓	哪里，电费是吧，好知道了，谢谢
已知晓	你好，好的
已知晓	好的，好好好好好
已知晓	你好，好的
已知晓	对，好好
已知晓	叫电费是吧，那我明天起交
已知晓	你好，好的，我知道了，好谢谢
已知晓	你好，好的
已知晓	知道知道
已知晓	知道了，知道了
已知晓	好了，算了，算好再见
已知晓	应该都是，知道了，知道了
已知晓	好的，好的我明天跟他说
已知晓	知道了，知道了
已知晓	谢谢
已知晓	我知道的，我每个月你查一下，我哪个月我我我逾期了，我每个月都还清的老是这么电话，催这钱现在怎么改成这样了
已知晓	对对
已知晓	说，好的，谢谢
已知晓	好的，算了，对
已知晓	我知道了，知道了
已知晓	谢谢
已知晓	好的，好的好的
已知晓	好的，好的好，我知道了，好
已知晓	可以那个，好了
已知晓	对，好
已知晓	你好，好的
已知晓	他会交的，好的
已知晓	对，好的好的
已知晓	哪里，好的，知道了
已知晓	人工的话，这，机器人，机器人，我知道了，我跟他说对方说过的
已知晓	我现在，好的好的，好的赊账
已知晓	对，你好，知道了
已知晓	可以
已知晓	我还有，怎么的，我知道我知道了
已知晓	你好，你好，好的好的
已知晓	对，好的好的
已知晓	对好
已知晓	谢谢
已知晓	干嘛，好好好知道了，知道了
已知晓	谢谢
已知晓	好的，知道了
已知晓	好的，我知道了，我会去交的
已知晓	不是，好的
已知晓	好的，知道了，好
已知晓	说，知道了，知道，好好好
已知晓	谢谢
已知晓	对对对对，好好好
已知晓	你好，谢谢
已知晓	好，好的
已知晓	一般是5，好的，好的我，我现在，我现在今天去交先得，谢谢
已知晓	谢谢
已知晓	谢谢
已知晓	没有没有没有，我知道了
已知晓	知道
已知晓	好的，好的，谢谢。谢谢谢
已知晓	你好，好的
已知晓	你好，好的好的我，我忘了
已知晓	好好，谢谢你
已知晓	好好好，好好好
已知晓	好谢谢
已知晓	你好，好的
已知晓	谢谢
已知晓	对对
已知晓	你你你，对对对对对我我我去付，昨天还好
已知晓	那好的
已知晓	好的，好的好的，知道了
已知晓	好好的，知道了
已知晓	你好，对对，借呗
已知晓	谢谢
已知晓	好了
已知晓	可以
已知晓	没问题
已知晓	你好，好的
已知晓	好，好好好
已知晓	你好，好的，好的
已知晓	拜拜好的
已知晓	那，那好的
已知晓	你这么快，知道了
已知晓	谢谢
已知晓	知道了，知道了
已知晓	对对，好好好好，谢谢你，咋啥也不干分析的
已知晓	我自己，没有问题，我知道了我，我跟我老婆说过了，早上
已知晓	好的，好的好的
已知晓	对对对对，后来就一个，对2000
已知晓	好的，好的知道了
已知晓	你好，好的好的，好好好
已知晓	谢谢
已知晓	对呀，好好
已知晓	好的好
已知晓	手机费我知道了
已知晓	谢谢
已知晓	你好，好的，好的
已知晓	你好，好的
已知晓	好的，好的好的
已知晓	知道了，知道了
已知晓	明天没有时间，今天可以
已知晓	他是楼下的51，57号，好好好好好好我知道
已知晓	对对
已知晓	没，没有问题，没有问题
已知晓	对，你能让我来讲的，我是现在申报建设上了这东西，里面，他等我回来再来讲
已知晓	知道了，知道了
已知晓	好好好好
已知晓	知道知道
已知晓	就知道了
已知晓	你好，好的
已知晓	你好，好的
已知晓	好的，好的好的
已知晓	好好好好，再见
已知晓	知道
已知晓	对对对，对，好
已知晓	好好好的
已知晓	我知道了，马上去
已知晓	好的，知道了，谢谢
已知晓	好嘞
已知晓	你好，好的好的好
已知晓	好，我知道了
已知晓	有事的，好的好的
已知晓	好，好知道了
已知晓	对，好的好的
已知晓	对，好好好的
已知晓	那那那那那是哪个见过我交给电工的他，但我跟他说一下，好的好的，知道了
已知晓	知道了，知道了
已知晓	好好好好
已知晓	好，好的好的
已知晓	好好好好
已知晓	好那
已知晓	马上交了，谢谢
